first_currency;second_currency;UNIX timestamp;open;high;low;close;volume
BTC;USDT;1,66087E+12;23342.7;23600;23249.7;23386.4;104054
BTC;USDT;1,66095E+12;23191.4;23208.7;20783.6;20834.4;283996
BTC;USDT;1,66104E+12;20834.4;21382.8;20792.9;21187.7;120537
BTC;USDT;1,66113E+12;21140.1;21800;21069.1;21515.6;159201
BTC;USDT;1,66121E+12;21516.7;21548.7;20890.2;21295.6;172354
BTC;USDT;1,6613E+12;21400.8;21684.9;20890.1;21529.1;200968
BTC;USDT;1,66139E+12;21529.1;21900;21145;21736.2;137236
BTC;USDT;1,66147E+12;21368.1;21819.9;21310.2;21559;169916
BTC;USDT;1,66156E+12;21559;21886.8;20529.7;20695.1;208454
BTC;USDT;1,66164E+12;20239.1;20402.9;19800;20037.6;162582
BTC;USDT;1,66173E+12;20037.6;20171.2;19811;20019.3;91675.4
BTC;USDT;1,66182E+12;19555.6;20433.6;19550.8;20285.7;210510
BTC;USDT;1,6619E+12;20287.2;20298.8;20110;20247.7;26810.1
BTC;USDT;1,66199E+12;19813;20490;19797.9;20050;276947
BTC;USDT;1,66208E+12;20048.4;20208.4;19917;20053;36112.7
BTC;USDT;1,66216E+12;20132.6;20441.3;19755.3;19951.9;245987
BTC;USDT;1,66225E+12;19951;20055.9;19866.8;19921.4;26797.2
BTC;USDT;1,66234E+12;19832.4;20029.2;19583.1;20000.3;145589
BTC;USDT;1,66242E+12;20000.3;20057.3;19809.6;19887.5;36575.5
BTC;USDT;1,66251E+12;19795.3;20180;18649.5;18790.6;356315
BTC;USDT;1,6626E+12;18790.6;19464.1;18510.8;19292.8;287395
BTC;USDT;1,66268E+12;19292.8;19458.2;19012;19319.8;262813
BTC;USDT;1,66277E+12;19320.5;21597.2;19291.8;21360.1;428920
BTC;USDT;1,66285E+12;21361.6;21810.8;21111.1;21648.3;307997
BTC;USDT;1,66294E+12;21647.2;21860;21350;21826.9;280703
BTC;USDT;1,66303E+12;21826.9;22488;21538.5;22395.7;395396
BTC;USDT;1,66311E+12;22395.4;22799;19860;20173.6;431915
BTC;USDT;1,6632E+12;20173.6;20541.5;19617.6;20226.7;340826
BTC;USDT;1,66329E+12;20227.2;20330.2;19497;19701.9;333070
BTC;USDT;1,66337E+12;19701.9;19890;19320;19803.3;283791
BTC;USDT;1,66346E+12;19803.3;20189;19748.1;20113.6;179350
BTC;USDT;1,66355E+12;20112.6;20117.3;19335.6;19416.2;254217
BTC;USDT;1,66363E+12;19417.4;19686.2;18232.6;19537;380512
BTC;USDT;1,66372E+12;19537;19634.6;18711.9;18875;324098
BTC;USDT;1,6638E+12;18874.3;19956;18126;18461.4;385034
BTC;USDT;1,66389E+12;18461.4;19550.2;18356.4;19401.6;379322
BTC;USDT;1,66398E+12;19401.6;19500;18531.4;19289.9;385887
BTC;USDT;1,66406E+12;19288.6;19316.1;18805.3;18920.5;239497
BTC;USDT;1,66415E+12;18922;19180.2;18629.2;18807.4;191191
BTC;USDT;1,66424E+12;18809.1;19319;18680.7;19227.8;439239
BTC;USDT;1,66432E+12;19226.7;20385.9;18816.3;19079.1;593261
BTC;USDT;1,66441E+12;19078.1;19790;18471.3;19412.8;521385
BTC;USDT;1,6645E+12;19412.8;19645.5;18843;19591.5;406425
BTC;USDT;1,66458E+12;19590.5;20185;19155.4;19422.6;444323
BTC;USDT;1,66467E+12;19422.6;19484;19159.4;19310.9;165625
BTC;USDT;1,66476E+12;19312.2;19395.9;18920.3;19056.8;206812
BTC;USDT;1,66484E+12;19057.7;19719.1;18959.7;19629.1;293586
BTC;USDT;1,66493E+12;19629.1;20475;19490.6;20337.8;327012
BTC;USDT;1,66501E+12;20337.8;20365.6;19730;20158.3;312240
BTC;USDT;1,6651E+12;20158.3;20456.6;19853;19960.7;320122
BTC;USDT;1,66519E+12;19960.7;20068.8;19320;19530.1;220875
BTC;USDT;1,66527E+12;19530.1;19627.4;19237.1;19418;102480
BTC;USDT;1,66536E+12;19416.5;19558;19316;19439;113901
BTC;USDT;1,66545E+12;19440;19525;19020.2;19131.9;212509
BTC;USDT;1,66553E+12;19131.9;19268.1;18860;19060;243474
BTC;USDT;1,66562E+12;19060;19238.3;18965.9;19155.5;213826
BTC;USDT;1,66571E+12;19155.1;19513.8;18190;19375.1;399757
BTC;USDT;1,66579E+12;19375.6;19951.9;19070.4;19176.9;351634
BTC;USDT;1,66588E+12;19176.9;19227.7;18975.2;19069.4;113848
BTC;USDT;1,66596E+12;19068.4;19425.8;19063.7;19263;131895
BTC;USDT;1,66605E+12;19263;19677;19152;19549.9;222814
BTC;USDT;1,66614E+12;19548.5;19706.7;19091;19327.4;260313
BTC;USDT;1,66622E+12;19327.4;19360.2;19066;19124;186137
BTC;USDT;1,66631E+12;19123.3;19347.8;18900;19041.9;223530
BTC;USDT;1,6664E+12;19041.9;19250;18650;19164.4;269311
BTC;USDT;1,66648E+12;19164.4;19257;19112.7;19204.3;110404
BTC;USDT;1,66657E+12;19204.3;19695;19070.1;19570.4;167057
BTC;USDT;1,66666E+12;19570.4;19601.2;19157;19329.7;256168
BTC;USDT;1,66674E+12;19330.6;20415.9;19237;20080.1;326371
BTC;USDT;1,66683E+12;20079;21020;20050.4;20771.6;380493
BTC;USDT;1,66692E+12;20771.6;20872.2;20200;20295.1;328644
BTC;USDT;1,667E+12;20295.1;20750;20000.1;20591.8;287040
BTC;USDT;1,66709E+12;20591.8;21085;20554;20809.7;254882
BTC;USDT;1,66717E+12;20809.7;20931.2;20515;20627.5;192796
BTC;USDT;1,66726E+12;20627.5;20845.9;20237.9;20490.7;303568
BTC;USDT;1,66735E+12;20490.7;20700;20330.7;20483.6;279932
BTC;USDT;1,66743E+12;20482.8;20800;20048;20151.8;373716
BTC;USDT;1,66752E+12;20151.8;20393.3;20031.2;20207.8;319185
BTC;USDT;1,66761E+12;20207.1;21302.1;20181;21148.5;453694
BTC;USDT;1,66769E+12;21148.5;21480.7;21080.7;21299.4;245622
BTC;USDT;1,66778E+12;21299.4;21365.3;20886.1;20905.6;230037
BTC;USDT;1,66787E+12;20905.6;21069.8;20384.9;20591.1;386978
BTC;USDT;1,66795E+12;20590.7;20700.9;17166.8;18547.2;760705
BTC;USDT;1,66804E+12;18545.4;18587.8;15588;15922.8;731927
BTC;USDT;1,66812E+12;15922.7;18199;15754.3;17601.2;608448
BTC;USDT;1,66821E+12;17602.4;17695;16361.6;17070.3;393553
BTC;USDT;1,6683E+12;17070;17119.1;16631.4;16812.1;167820
BTC;USDT;1,66838E+12;16813.2;16954.3;16229;16329.8;184961
BTC;USDT;1,66847E+12;16331.8;17190;15815.2;16619.5;380211
BTC;USDT;1,66856E+12;16617.7;17134.7;16527.7;16900.6;282462
BTC;USDT;1,66864E+12;16900.6;17015.9;16378.6;16662.8;261493
BTC;USDT;1,66873E+12;16661.6;16751;16410.7;16692.6;228039
BTC;USDT;1,66882E+12;16692.6;17011;16546;16700.4;214224
BTC;USDT;1,6689E+12;16699.4;16822.4;16553.5;16700.7;104963
BTC;USDT;1,66899E+12;16700.7;16753.3;16180;16280.2;154842
BTC;USDT;1,66908E+12;16279.5;16319;15476;15781.3;324097
